Scenario;Response;Mean;Median;Minimum;Maximum;HalfWidth;Mean Confidence Interval Start;Mean Confidence Interval End;Upper Percentile;Upper Percentile Confidence Interval Start;Upper Percentile Confidence Interval End;Lower Percentile;Lower Percentile Confidence Interval Start;Lower Percentile Confidence Interval End
Scenario1;NumberBackordered;10,9308157621374;4,65606810599266;0,203318904211395;271,746688019937;6,2381606127341;4,69265514940332;17,1689763748715;6,69832346382299;6,3788070764082;9,74696426481924;2,73804135064144;2,31097339761239;3,48755912121968
Scenario1;Costs;484640;488000;364000;624000;9035,52118816719;475604,478811833;493675,521188167;516000;508000;528000;464000;440000;468000
Scenario1;AvarageQInStock;510,942737352817;516,036372145337;183,647539739401;565,473362677551;8,92499554729036;502,017741805527;519,867732900108;534,296545716626;526,599134230525;538,424529739973;500,767603485488;495,855163517746;504,072022241211
Scenario1;AvarageLeadTime;173,754196849435;172,554359191939;157,910343641336;202,552741931336;1,73129119395255;172,022905655482;175,485488043387;180,23870989007;176,265998687502;181,640637659037;167,62100687372;165,821083935098;170,380569567572
Scenario1;OrdersS3;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario1;OrdersS2;2,81;3;0;8;0,316451304598066;2,49354869540193;3,12645130459807;4;3;4;2;1;2
Scenario1;OrdersS1;20,98;21;17;24;0,341610416064318;20,6383895839357;21,3216104160643;22;22;23;20;19;20
Scenario1;OrderFillRate;90,6887802074493;92,5925925925926;24,6031746031746;98,3471074380165;1,66250593546986;89,0262742719794;92,3512861429191;94,2622950819672;93,5714285714286;94,7826086956522;89,7435897435898;87,3239436619718;90,625
Scenario2;NumberBackordered;4,22481350641803;2,84953479839714;0,0103436112027846;20,3364533460426;0,856562748105221;3,36825075831281;5,08137625452326;6,01094467251268;4,32346827000194;7,67835425185811;1,51023400068525;1,00027580748806;1,791550205692
Scenario2;Costs;491050;497000;385000;637000;9752,85266776295;481297,147332237;500802,852667763;528500;511000;535500;458500;441000;465500
Scenario2;AvarageQInStock;559,752466530411;554,591154122519;508,154623824353;613,692074359529;4,58478666636754;555,167679864043;564,337253196778;575,990932009179;571,113149807981;583,004244192885;545,640759150067;539,807705792006;549,110970039377
Scenario2;AvarageLeadTime;176,57127992911;175,414774845112;157,679169255783;203,273455022311;1,82486859185495;174,746411337255;178,396148520965;182,300809459934;179,507358169888;185,916963424284;171,06905666389;168,439329513146;172,505221822091
Scenario2;OrdersS3;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario2;OrdersS2;2,72;3;0;7;0,297006617618347;2,42299338238165;3,01700661761835;4;3;4;2;1;2
Scenario2;OrdersS1;24,91;25;20;30;0,420938228031361;24,4890617719686;25,3309382280314;26;26;27;24;23;24
Scenario2;OrderFillRate;95,1491176641556;95,4198473282443;89,2307692307692;99,2647058823529;0,500878969682414;94,6482386944732;95,649996633838;97,2027972027972;96,4285714285714;97,6377952755905;93,5251798561151;92,7152317880795;94,3548387096774
